what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327391155309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392090059
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327392091778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1327392093356
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392095075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327392102450
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1327392104669
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1327392107669
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392107809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392110309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392230762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392233294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392238481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392239372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392347856
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327392350497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392355762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392364840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392368262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392713559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1327392714981
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1327392719669
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392719872
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392719965
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1327392722497
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1327392725215
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392725356
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1327392727778
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392727950
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392727981
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392727997
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392728012
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392728044
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392728184
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392732278
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327392733465
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392733669
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327392735262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392735590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392738590
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1327392741153
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392741465
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392741653
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.openProject",1327392744950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392750387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392750512
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392754309
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392754434
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1327392756747
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineDown",1327392759887
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineDown",1327392760262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392763497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392808137
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327392810325
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392811372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392814028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392941153
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327392943169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1327392943965
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327392946184
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.columnNext",1327392952262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327392954997
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1327392957794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327392961965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393024762
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327393027559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1327393029340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327393031669
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1327393032731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393035731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393036606
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327393039075
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327393039200
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1327393039215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327393045294
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1327393046153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393048153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393112231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393112340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393113059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393117012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393828262
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327393830215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393834450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393838559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393840403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393892340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393892590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393929028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393929919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393985247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393990809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327393991512
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327393993965
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327393994200
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1327393995856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327394006637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327394007278
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1327394009575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394011090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394109872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394110075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394111356
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textEnd",1327394113153
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1327394114825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394119731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394126512
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1327394128512
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327394128669
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327394157497
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327394157637
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1327394157684
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327394160356
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327394160825
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1327394161434
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327394173169
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327394177090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327394181247
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1327394203950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394207606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394211544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394213247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394261778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327394265856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397293434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397295559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397508294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397511575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397529856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397531606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397680059
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327397698903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327397702262
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327397704575
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findIncremental",1327397710325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327397711262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397711653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397751059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327397752637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399171747
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327399173434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399178106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399184622
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327399190481
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327399191419
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327399192590
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327399194903
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1327399198856
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327399199012
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327399199106
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1327399206965
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327399207090
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327399207231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399210840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399277419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399278122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399981184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1327399984419
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327399987590
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327399987731
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327399994497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399998044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327399998200
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327400002512
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327400002700
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1327400004731
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327400008981
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327400009215
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327400014403
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327400021887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327400026997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327400033575
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327400036434
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327400036778
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1327400040340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327400045575
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327400047840
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327400048044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327400049075
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findIncremental",1327400049622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327400050340
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327400050700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327400051403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327400162215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327400162809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327400164090
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327400164762
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1327400168575
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1327400168887
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1327400168965
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1327400169137
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1327400169247
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1327400169278
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1327400169278
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1327400169278
