what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327372442575
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327372442747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327372443997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327372444637
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327372445606
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327372445825
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1327372448372
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327372449606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372458981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372503856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327372506106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327372520090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372530419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372545090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372550059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372635575
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327372637044
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327372637294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372650590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372668778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372669981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372683434
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327372686794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327372692559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327372692747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327372692950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327372693247
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineUp",1327372694325
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327372694637
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327372694919
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1327372695309
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1327372695653
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineDown",1327372695856
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineDown",1327372696012
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1327372696372
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327372697012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372700669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372831965
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327372834622
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327372843762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372844840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372910169
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327372911669
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1327372914262
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1327372916247
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1327372916981
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1327372920997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327372927200
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1327372930637
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1327372998965
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1327372999028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373017419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1327373017497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373023669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373023887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373027887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373028356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373029028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373484747
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327373487247
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327373489590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373492528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373492934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327373493840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376100575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376112715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376150372
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1327376151731
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1327376158934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376165200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376212090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376216965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376354715
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327376357309
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327376358544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376359247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376390903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327376406122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327376406965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327376407919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327376413606
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1327376414825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376414856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376415200
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327376419153
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327376419340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376420825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376424575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376427715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376434262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376435481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376562153
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1327376566059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376568497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376647559
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1327376649262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327376650669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376654809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376655544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376655981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376981903
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327376983919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376989169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327376999294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377002247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377773512
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327377777872
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327377778153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377782590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377785981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377786153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377786997
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1327377790434
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1327377794184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377801919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377802231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377803559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377807262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377808684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377809497
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327377809762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377816590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377984262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377987809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377991481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327377995262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378066465
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327378068606
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineDown",1327378070840
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineDown",1327378071294
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.columnPrevious",1327378071528
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.columnPrevious",1327378071731
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.columnPrevious",1327378071934
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327378077794
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.columnNext",1327378090981
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineUp",1327378106965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineUp",1327378107169
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineUp",1327378107340
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327378107590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327378108481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePrevious",1327378126715
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePrevious",1327378126934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327378128231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378136278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378142715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378145340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378198012
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1327378198762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378200262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378354622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378354872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378357825
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327378373044
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327378379340
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1327378382684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378382872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378384387
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1327378388278
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327378388965
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327378392012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327378393153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327378393497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327378393700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378394122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327378513528
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327378515622
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327378516325
